t,x1,y1,x2,y2,sep
4239199.279927993,0.017101710171017102,15362103911019.764,-41524184437803.305,-6375914993710.152,17234271535467.111,62650599472512.266
4263989.918991899,0.017201720172017203,15567330355104.799,-41644050007242.23,-6461092542926.504,17284020755094.965,62910801450510.305
4288780.558055805,0.0173017301730173,15772297672343.396,-41763222373612.31,-6546162543674.559,17333482266485.338,63170674887426.33
4313571.197119712,0.0174017401740174,15977005677654.586,-41881708097636.45,-6631124919137.979,17382658792612.346,63430219548600.38
4338361.836183619,0.017501750175017504,16181454216655.791,-41999513649524.27,-6715979605241.54,17431553018883.334,63689435238294.24
4363152.475247525,0.0176017601760176,16385643164597.762,-42116645410536.8,-6800726550209.099,17480167593788.256,63948321798341.195
4387943.114311431,0.0177017701770177,16589572425334.059,-42233109674519.72,-6885365714135.864,17528505129536.041,64206879106839.29
4412733.753375337,0.0178017801780178,16793241930325.678,-42348912649407.32,-6969897068575.282,17576568202678.81,64465107076889.5
4437524.392439244,0.017901790179017902,16996651637677.924,-42464060458696.33,-7054320596139.307,17624359354723.547,64723005655374.49
4462315.03150315,0.018001800180018002,17199801531210.33,-42578559142891.64,-7138636290112.367,17671881092732.188,64980574821779.39
4487105.670567056,0.0181018101810181,17402691619556.246,-42692414660923.16,-7222844154077.663,17719135889909.61,65237814587050.26
4511896.309630963,0.018201820182018203,17605321935293.05,-42805632891535.34,-7306944201556.169,17766126186180.41,65494724992491.15
4536686.94869487,0.018301830183018303,17807692534100.598,-42918219634649.55,-7390936455657.351,17812854388754.266,65751306108697.37
4561477.587758776,0.0184018401840184,18009803493947.79,-43030180612699.74,-7474820948741.5625,17859322872680.4,66007558034523.9
4586268.226822682,0.0185018501850185,18211654914305.33,-43141521471942.12,-7558597722093.298,17905533981391.02,66263480896087.42
4611058.865886589,0.0186018601860186,18413246915385.12,-43252247783739.44,-7642266825605.523,17951490027234.477,66519074845801.86
4635849.504950495,0.018701870187018705,18614579637403.617,-43362365045820.01,-7725828317473.925,17997193291997.723,66774340061444.51
4660640.144014401,0.018801880188018802,18815653248901.65,-43471878688421.27,-7809282267649.988,18042646029456.184,67029276756704.52
4685430.783078307,0.0189018901890189,19016467908796.348,-43580794055231.99,-7892628742090.965,18087850457463.977,67283885133069.28
4710221.422142214,0.019001900190019003,19217023823421.13,-43689116436001.66,-7975867826433.839,18132808771488.156,67538165452144.29
4735012.061206121,0.019101910191019103,19417321206111.016,-43796851046025.57,-8058999609221.564,18177523136094.18,67792117984412.24
4759802.700270027,0.0192019201920192,19617360286870.707,-43904003032903.66,-8142024185915.698,18221995687751.1,68045743021490.85
4784593.339333933,0.0193019301930193,19817141311771.52,-44010577477660.484,-8224941658646.118,18266228535296.414,68299040875368.46
4809383.97839784,0.0194019401940194,20016664542367.082,-44116579395842.98,-8307752135968.511,18310223760391.652,68552011877662.945
